booking_id,rental_company,pickup_country,customer_segment,vehicle_class,booking_date,pickup_year,pickup_month,lead_time,rental_days,daily_rate,total_revenue,adults,children,is_cancelled,payment_type,loyalty_tier,insurance_opted,child_seat_requested
DN701791,RoadKing,FRA,Corporate,Hatchback,2025-08-07,2025,September,49,11,1763.2,19395.2,1,0,0,Credit Card,Gold,0,0
DN701792,CityWheels,IND,Direct,Hatchback,2024-07-05,2024,August,38,1,2180.57,2180.57,2,0,0,Credit Card,Silver,0,0
DN701793,RoadKing,IND,Online TA,Hatchback,2024-08-25,2024,November,82,6,1637.59,9825.54,1,0,1,Corporate Billing,Silver,1,0
DN701794,RoadKing,JPN,Online TA,Sedan,2026-05-17,2026,June,32,2,2848.57,5697.14,2,0,0,UPI,None,0,0
DN701795,RoadKing,USA,Direct,Sedan,2025-07-14,2025,August,25,6,2222.23,13333.38,1,0,0,Credit Card,Silver,0,0
DN701796,PrimeCars,AUS,Direct,Sedan,2025-05-08,2025,July,61,7,2629.43,18406.01,2,0,0,Cash,None,1,0
DN701797,RoadKing,THA,Offline TA/TO,SUV,2026-07-02,2026,August,44,6,2559.96,15359.76,2,0,0,Debit Card,Silver,0,0
DN701798,EcoRent,IND,Corporate,Premium SUV,2024-09-16,2024,September,9,7,5360.96,37526.72,3,3,0,UPI,None,0,0
DN701799,PrimeCars,AUS,Online TA,Sedan,2024-11-22,2024,December,22,1,2268.26,2268.26,2,0,0,Debit Card,None,0,0
DN701800,CityWheels,ZAF,Direct,Van,2025-03-14,2025,June,80,7,3114.19,21799.33,4,0,0,UPI,Silver,0,0
DN701801,CityWheels,IND,Direct,SUV,2026-06-14,2026,July,37,4,3762.32,15049.28,2,0,1,Corporate Billing,None,0,0
DN701802,DriveNow,DEU,Online TA,Sedan,2024-10-07,2024,November,38,4,2784.63,11138.52,3,0,0,Cash,Silver,0,0
DN701803,PrimeCars,ZAF,Online TA,SUV,2026-04-29,2026,May,27,6,4427.01,26562.06,2,1,1,UPI,Gold,0,0
DN701804,PrimeCars,ARE,Corporate,Premium SUV,2025-06-20,2025,November,141,3,4098.53,12295.59,2,0,0,Credit Card,Silver,1,0
DN701805,PrimeCars,SGP,Offline TA/TO,SUV,2024-07-29,2024,August,21,3,4038.83,12116.49,2,0,1,Debit Card,Gold,0,1
DN701806,CityWheels,IND,Direct,Sedan,2025-08-23,2025,November,73,5,2483.11,12415.55,2,0,0,Cash,None,0,0
DN701807,CityWheels,THA,Corporate,Sedan,2026-05-17,2026,June,23,3,2050.78,6152.34,1,0,0,Credit Card,None,0,0
DN701808,RoadKing,GBR,Corporate,Hatchback,2024-05-10,2024,June,38,7,1629.65,11407.55,1,3,1,UPI,None,0,0
DN701809,DriveNow,JPN,Corporate,SUV,2025-09-18,2025,September,5,11,3344.84,36793.24,2,0,0,Corporate Billing,None,1,0
DN701810,CityWheels,SGP,Corporate,Van,2024-05-27,2024,June,18,7,3649.6,25547.2,3,1,0,Credit Card,None,1,0
DN701811,DriveNow,AUS,Corporate,Premium SUV,2024-06-28,2024,August,47,6,3235.91,19415.46,3,0,0,Debit Card,None,0,0
DN701812,CityWheels,ARE,Offline TA/TO,SUV,2025-04-11,2025,June,60,4,2619.65,10478.6,1,0,1,Corporate Billing,None,0,0
DN701813,DriveNow,USA,Direct,Hatchback,2025-07-15,2025,July,6,10,1531.95,15319.5,2,0,0,Debit Card,Silver,0,0
DN701814,PrimeCars,IND,Offline TA/TO,SUV,2024-12-24,2025,February,63,5,3796.2,18981.0,2,0,1,Debit Card,Silver,0,0
DN701815,PrimeCars,THA,Offline TA/TO,SUV,2025-12-01,2026,January,37,6,3154.14,18924.84,2,0,0,Credit Card,Platinum,1,0
DN701816,CityWheels,IND,Direct,Sedan,2025-07-22,2025,September,66,5,2516.62,12583.1,2,1,0,Credit Card,None,0,0
DN701817,DriveNow,ARE,Corporate,Hatchback,2025-04-15,2025,July,78,3,1206.05,3618.15,2,1,0,Credit Card,Platinum,0,0
DN701818,CityWheels,FRA,Online TA,Premium SUV,2025-09-10,2025,October,30,2,6225.49,12450.98,2,0,0,Cash,None,0,0
DN701819,CityWheels,IND,Online TA,Sedan,2024-03-15,2024,April,33,8,2127.39,17019.12,2,0,0,UPI,Silver,0,0
DN701820,DriveNow,THA,Loyalty Club,Sedan,2024-04-16,2024,May,17,6,2515.1,15090.6,2,0,0,Credit Card,Platinum,1,0
DN701821,CityWheels,FRA,Direct,Hatchback,2024-06-04,2024,August,76,2,1232.43,2464.86,2,0,0,UPI,None,0,0
DN701822,DriveNow,ARE,Offline TA/TO,Hatchback,2025-07-30,2025,August,28,8,1496.42,11971.36,2,3,0,Debit Card,Gold,1,0
DN701823,DriveNow,GBR,Direct,Van,2025-07-23,2025,August,10,2,3212.96,6425.92,1,0,0,Credit Card,None,0,0
DN701824,EcoRent,IND,Loyalty Club,Van,2024-02-02,2024,May,95,5,4374.92,21874.6,2,0,0,Cash,Silver,0,0
DN701825,CityWheels,GBR,Direct,SUV,2025-07-28,2025,October,88,8,2898.22,23185.76,2,0,0,Debit Card,None,0,0
DN701826,EcoRent,IND,Online TA,Premium SUV,2025-12-26,2026,March,86,5,4329.48,21647.4,1,0,0,Debit Card,Silver,1,1
DN701827,PrimeCars,DEU,Corporate,Hatchback,2025-04-06,2025,July,97,10,1928.14,19281.4,3,0,0,UPI,Silver,0,0
DN701828,PrimeCars,IND,Online TA,Sedan,2026-06-12,2026,July,43,3,1791.84,5375.52,3,0,0,UPI,None,0,0
DN701829,PrimeCars,SGP,Online TA,Hatchback,2024-01-29,2024,March,50,6,1719.56,10317.36,1,0,0,Corporate Billing,None,1,0
DN701830,RoadKing,ARE,Corporate,Hatchback,2025-04-25,2025,May,31,5,1751.26,8756.3,2,0,1,Credit Card,Silver,0,0
DN701831,EcoRent,GBR,Online TA,Hatchback,2026-08-30,2026,September,7,10,2000.49,20004.9,1,0,0,Debit Card,Gold,1,0
DN701832,EcoRent,AUS,Loyalty Club,Hatchback,2025-03-11,2025,April,44,5,1412.12,7060.6,3,1,0,UPI,Platinum,0,0
DN701833,DriveNow,ARE,Online TA,Hatchback,2026-04-28,2026,May,19,1,1693.32,1693.32,2,1,0,Debit Card,None,0,0
DN701834,CityWheels,ZAF,Direct,Luxury,2024-02-20,2024,May,71,2,10075.36,20150.72,2,0,0,Corporate Billing,None,1,0
DN701835,DriveNow,IND,Direct,Hatchback,2024-10-18,2024,October,10,4,1752.63,7010.52,2,0,0,Debit Card,Silver,0,0
DN701836,DriveNow,SGP,Direct,Hatchback,2025-04-13,2025,May,29,5,1879.78,9398.9,5,0,0,UPI,Gold,1,0
DN701837,DriveNow,SGP,Offline TA/TO,Van,2025-08-02,2025,October,66,3,2647.23,7941.69,1,0,0,UPI,Silver,1,0
DN701838,DriveNow,SGP,Offline TA/TO,Sedan,2026-09-29,2026,December,78,8,2307.85,18462.8,1,0,1,UPI,Gold,1,0
DN701839,PrimeCars,IND,Direct,Luxury,2026-05-09,2026,August,99,3,9147.23,27441.69,2,0,0,UPI,None,0,1
DN701840,RoadKing,GBR,Online TA,Sedan,2024-10-12,2024,October,14,3,2334.27,7002.81,2,0,1,Credit Card,None,0,0
DN701841,PrimeCars,JPN,Corporate,Sedan,2024-11-23,2025,March,101,8,2389.16,19113.28,3,0,0,UPI,None,0,0
DN701842,DriveNow,THA,Loyalty Club,Sedan,2024-04-26,2024,June,38,7,2243.03,15701.21,2,0,0,Credit Card,Silver,1,0
DN701843,DriveNow,IND,Corporate,Sedan,2025-03-23,2025,June,94,2,2261.22,4522.44,2,1,0,Debit Card,Gold,0,0
DN701844,EcoRent,SGP,Corporate,Sedan,2025-06-06,2025,June,9,4,2325.72,9302.88,2,0,0,Credit Card,None,0,0
DN701845,DriveNow,USA,Offline TA/TO,Van,2024-11-14,2024,December,29,1,5552.47,5552.47,2,1,1,Debit Card,None,0,0
DN701846,CityWheels,ARE,Online TA,Premium SUV,2025-06-18,2025,July,18,5,4047.54,20237.7,2,0,0,UPI,Silver,1,1
DN701847,PrimeCars,DEU,Online TA,Luxury,2025-06-20,2025,July,12,6,8831.59,52989.54,1,0,0,Corporate Billing,Gold,0,0
DN701848,DriveNow,DEU,Online TA,Sedan,2024-02-21,2024,February,3,14,2201.19,30816.66,2,1,0,Credit Card,None,1,0
DN701849,CityWheels,DEU,Offline TA/TO,Sedan,2025-06-25,2025,July,28,4,1954.57,7818.28,2,0,0,UPI,Gold,0,1
DN701850,RoadKing,IND,Direct,Hatchback,2024-11-06,2024,December,37,9,1660.1,14940.9,4,0,0,Debit Card,Gold,1,0
DN701851,CityWheels,IND,Corporate,Van,2025-06-16,2025,September,87,6,4311.99,25871.94,1,0,0,Credit Card,None,0,0
DN701852,PrimeCars,GBR,Loyalty Club,SUV,2025-01-09,2025,March,57,2,3686.5,7373.0,2,0,0,Credit Card,None,1,0
DN701853,CityWheels,IND,Corporate,SUV,2024-09-09,2024,September,4,2,3923.0,7846.0,2,0,1,Credit Card,None,0,0
DN701854,PrimeCars,IND,Online TA,Sedan,2024-07-02,2024,July,3,7,2293.82,16056.74,3,0,0,UPI,None,0,0
DN701855,PrimeCars,IND,Offline TA/TO,Sedan,2025-08-04,2025,November,89,5,2767.73,13838.65,2,0,0,UPI,Gold,1,0
DN701856,RoadKing,SGP,Direct,Van,2026-06-05,2026,July,47,8,4238.83,33910.64,2,0,0,Corporate Billing,Silver,0,0
DN701857,PrimeCars,ARE,Offline TA/TO,SUV,2024-08-20,2024,August,4,7,2869.92,20089.44,2,0,0,Credit Card,None,0,0
DN701858,EcoRent,ARE,Offline TA/TO,SUV,2026-10-22,2026,November,22,10,2185.22,21852.2,1,0,0,Credit Card,None,0,0
DN701859,EcoRent,JPN,Direct,Sedan,2025-06-24,2025,August,41,5,2003.45,10017.25,3,1,1,UPI,None,1,0
DN701860,EcoRent,USA,Offline TA/TO,Hatchback,2024-10-07,2024,November,25,2,1731.62,3463.24,2,0,0,Credit Card,None,1,0
DN701861,CityWheels,IND,Direct,Sedan,2024-03-11,2024,June,83,6,2319.29,13915.74,5,0,1,Credit Card,Gold,0,0
DN701862,DriveNow,GBR,Online TA,Sedan,2026-02-17,2026,April,60,8,2629.23,21033.84,2,0,1,Credit Card,None,0,0
DN701863,RoadKing,SGP,Direct,Sedan,2025-01-09,2025,May,113,2,1896.6,3793.2,3,0,1,Credit Card,Silver,0,0
DN701864,DriveNow,JPN,Direct,Premium SUV,2025-07-29,2025,August,24,5,5726.03,28630.15,3,0,0,Debit Card,Silver,1,0
DN701865,EcoRent,IND,Direct,Hatchback,2023-10-11,2024,January,88,5,1216.61,6083.05,1,1,1,Cash,None,0,0
DN701866,CityWheels,SGP,Online TA,SUV,2026-03-21,2026,May,54,11,2839.79,31237.69,2,0,0,UPI,Gold,0,0
DN701867,CityWheels,ARE,Online TA,Van,2025-07-22,2025,July,2,14,3213.03,44982.42,2,0,0,Debit Card,Silver,0,0
DN701868,CityWheels,AUS,Corporate,SUV,2025-02-15,2025,March,37,6,2920.82,17524.92,2,1,0,UPI,None,0,0
DN701869,DriveNow,ARE,Direct,SUV,2026-08-19,2026,September,19,3,3554.6,10663.8,2,0,0,UPI,None,0,0
DN701870,PrimeCars,ARE,Direct,Hatchback,2025-07-01,2025,September,82,5,1552.33,7761.65,1,0,0,Cash,None,0,0
DN701871,EcoRent,IND,Direct,SUV,2025-04-19,2025,June,45,13,3570.95,46422.35,3,0,0,UPI,None,0,0
DN701872,EcoRent,IND,Online TA,Premium SUV,2025-09-11,2025,September,15,4,5183.59,20734.36,1,0,0,Corporate Billing,Silver,0,0
DN701873,DriveNow,IND,Loyalty Club,Premium SUV,2024-11-04,2025,February,89,3,5758.47,17275.41,2,0,0,Credit Card,Gold,1,0
DN701874,CityWheels,IND,Direct,SUV,2025-08-15,2025,November,79,1,3539.46,3539.46,2,1,0,Credit Card,None,1,0
DN701875,CityWheels,DEU,Online TA,Van,2025-07-20,2025,July,2,2,6105.47,12210.94,3,2,0,Debit Card,None,1,1
DN701876,RoadKing,ARE,Direct,Sedan,2026-04-28,2026,August,99,4,2383.47,9533.88,1,0,0,Credit Card,Gold,0,0
DN701877,DriveNow,SGP,Direct,Sedan,2025-11-23,2025,December,17,2,2378.07,4756.14,2,0,0,Debit Card,Gold,0,0
DN701878,CityWheels,MYS,Corporate,Premium SUV,2025-10-13,2025,December,68,3,3633.51,10900.53,3,0,0,Corporate Billing,None,1,0
DN701879,PrimeCars,ARE,Direct,Sedan,2024-12-16,2025,March,102,7,2056.86,14398.02,2,0,1,UPI,None,0,0
DN701880,PrimeCars,IND,Offline TA/TO,Luxury,2026-03-16,2026,March,5,9,7581.81,68236.29,3,0,0,Credit Card,None,0,0
DN701881,RoadKing,GBR,Direct,Premium SUV,2025-04-15,2025,July,82,4,5229.33,20917.32,4,0,0,Corporate Billing,None,0,0
DN701882,CityWheels,ARE,Loyalty Club,Hatchback,2025-01-25,2025,January,1,2,1478.26,2956.52,2,1,0,Credit Card,None,1,0
DN701883,EcoRent,JPN,Direct,Sedan,2025-02-25,2025,March,6,6,1905.8,11434.8,1,0,0,Credit Card,None,1,0
DN701884,PrimeCars,IND,Corporate,SUV,2025-05-30,2025,July,53,9,4059.28,36533.52,2,0,0,Credit Card,Silver,0,0
DN701885,PrimeCars,IND,Loyalty Club,Hatchback,2025-09-12,2025,October,23,4,1656.2,6624.8,1,0,0,Debit Card,Silver,0,0
DN701886,DriveNow,IND,Direct,Van,2024-05-19,2024,August,94,5,4789.68,23948.4,2,0,1,Credit Card,None,0,0
DN701887,PrimeCars,ARE,Offline TA/TO,Premium SUV,2026-07-16,2026,September,55,7,5671.2,39698.4,1,0,1,Cash,Gold,0,0
DN701888,RoadKing,GBR,Offline TA/TO,Sedan,2024-02-29,2024,April,35,4,2547.92,10191.68,2,0,0,Credit Card,None,0,0
DN701889,EcoRent,ARE,Online TA,Luxury,2025-11-12,2025,December,19,1,10120.77,10120.77,3,0,1,UPI,None,0,0
DN701890,PrimeCars,GBR,Loyalty Club,SUV,2025-07-16,2025,August,36,6,3754.37,22526.22,2,0,0,Credit Card,Silver,0,0
DN701891,EcoRent,IND,Offline TA/TO,SUV,2024-12-09,2025,February,62,9,3767.09,33903.81,2,0,1,Debit Card,None,0,0
DN701892,CityWheels,IND,Loyalty Club,Sedan,2025-03-24,2025,August,148,11,2672.57,29398.27,3,0,1,Corporate Billing,Gold,1,0
DN701893,DriveNow,SGP,Offline TA/TO,Sedan,2026-07-19,2026,August,16,6,1681.14,10086.84,2,1,1,UPI,None,1,0
DN701894,DriveNow,DEU,Online TA,Hatchback,2024-08-02,2024,August,22,5,1440.62,7203.1,2,1,0,UPI,None,1,0
DN701895,DriveNow,IND,Direct,SUV,2025-02-05,2025,February,20,8,3696.43,29571.44,3,0,0,UPI,None,0,1
DN701896,EcoRent,USA,Loyalty Club,Sedan,2026-11-15,2026,November,3,9,2184.38,19659.42,2,3,0,Corporate Billing,None,0,0
DN701897,DriveNow,IND,Direct,Premium SUV,2025-02-28,2025,April,49,3,2336.96,7010.88,2,0,0,Credit Card,Platinum,0,0
DN701898,PrimeCars,ARE,Online TA,Sedan,2025-06-29,2025,July,5,1,3523.35,3523.35,2,1,0,Cash,Platinum,0,0
DN701899,CityWheels,IND,Corporate,Sedan,2024-04-16,2024,April,11,4,2228.97,8915.88,3,2,0,UPI,Silver,0,1
DN701900,CityWheels,FRA,Direct,SUV,2026-06-24,2026,July,7,11,3741.29,41154.19,2,0,0,UPI,None,1,0
DN701901,EcoRent,THA,Online TA,Sedan,2024-01-01,2024,January,25,3,2508.52,7525.56,3,0,0,UPI,None,0,0
DN701902,DriveNow,IND,Direct,SUV,2024-04-03,2024,July,92,4,3756.31,15025.24,3,2,0,Debit Card,None,0,1
DN701903,CityWheels,IND,Direct,SUV,2025-03-16,2025,June,88,6,3613.89,21683.34,2,0,0,Credit Card,Gold,0,0
DN701904,CityWheels,GBR,Corporate,SUV,2025-06-19,2025,October,107,6,3835.91,23015.46,1,3,0,Credit Card,Gold,0,0
DN701905,EcoRent,IND,Offline TA/TO,Hatchback,2025-05-04,2025,June,49,2,1663.78,3327.56,2,3,0,Credit Card,Silver,0,0
DN701906,EcoRent,JPN,Corporate,SUV,2025-06-28,2025,July,21,9,3679.37,33114.33,1,0,0,Credit Card,Platinum,1,0
DN701907,RoadKing,SGP,Online TA,Hatchback,2026-09-08,2026,October,27,2,2393.74,4787.48,2,0,0,Credit Card,Silver,0,0
DN701908,RoadKing,JPN,Corporate,Van,2026-08-06,2026,October,63,4,3966.01,15864.04,5,0,0,Credit Card,None,0,0
DN701909,DriveNow,MYS,Offline TA/TO,Sedan,2025-10-30,2025,November,6,8,3007.89,24063.12,1,2,0,UPI,Gold,0,1
DN701910,CityWheels,SGP,Offline TA/TO,Hatchback,2024-01-27,2024,April,75,11,1723.78,18961.58,3,0,1,Credit Card,Gold,1,0
DN701911,PrimeCars,SGP,Direct,Luxury,2025-07-25,2025,September,43,2,10727.75,21455.5,1,0,0,Corporate Billing,Silver,0,0
DN701912,DriveNow,IND,Direct,Van,2024-01-30,2024,March,58,4,2337.21,9348.84,5,0,0,UPI,Silver,0,1
DN701913,EcoRent,IND,Corporate,Sedan,2025-12-07,2025,December,14,4,2709.46,10837.84,1,0,0,Debit Card,None,0,0
DN701914,DriveNow,MYS,Offline TA/TO,SUV,2024-11-09,2024,December,23,6,2045.45,12272.7,1,1,1,Corporate Billing,Silver,0,0
DN701915,CityWheels,IND,Corporate,SUV,2024-04-26,2024,July,72,4,3283.55,13134.2,1,1,0,Credit Card,Silver,0,0
DN701916,EcoRent,USA,Direct,Premium SUV,2024-02-03,2024,March,44,4,5616.27,22465.08,1,0,0,Credit Card,Silver,0,0
DN701917,RoadKing,USA,Online TA,Luxury,2024-12-02,2024,December,24,3,9281.58,27844.74,2,0,0,Debit Card,Silver,0,0
DN701918,PrimeCars,AUS,Corporate,Sedan,2026-04-04,2026,May,47,2,2050.97,4101.94,2,2,0,Credit Card,Silver,0,0
DN701919,CityWheels,IND,Corporate,Premium SUV,2025-11-03,2026,February,95,4,5331.11,21324.44,1,0,0,Debit Card,None,1,1
DN701920,RoadKing,GBR,Online TA,Sedan,2025-01-18,2025,March,43,7,3028.63,21200.41,1,0,1,Credit Card,Platinum,1,0
DN701921,EcoRent,MYS,Offline TA/TO,Sedan,2026-09-30,2026,October,15,5,1847.01,9235.05,1,0,0,Corporate Billing,None,0,0
DN701922,EcoRent,MYS,Corporate,Hatchback,2025-12-20,2026,January,13,1,2026.46,2026.46,2,2,0,Cash,Gold,0,0
DN701923,PrimeCars,MYS,Corporate,Hatchback,2025-10-14,2025,November,20,6,1272.97,7637.82,3,3,0,Credit Card,Silver,1,0
DN701924,RoadKing,IND,Online TA,Premium SUV,2024-08-26,2024,September,22,4,3704.2,14816.8,1,0,1,Cash,Silver,0,0
DN701925,RoadKing,SGP,Online TA,Sedan,2024-01-22,2024,March,47,2,1892.3,3784.6,2,0,0,Debit Card,Gold,1,0
DN701926,CityWheels,IND,Corporate,Premium SUV,2024-12-03,2025,June,197,7,4884.67,34192.69,2,0,1,Debit Card,None,0,0
DN701927,RoadKing,DEU,Online TA,Premium SUV,2025-07-23,2025,August,26,8,4920.67,39365.36,2,0,1,Credit Card,Silver,0,0
DN701928,EcoRent,IND,Online TA,Hatchback,2025-07-13,2025,October,100,8,1506.08,12048.64,3,0,0,Credit Card,Silver,0,0
DN701929,EcoRent,ARE,Offline TA/TO,Hatchback,2025-11-05,2025,November,19,9,2004.34,18039.06,2,0,1,UPI,None,0,1
DN701930,PrimeCars,SGP,Offline TA/TO,Sedan,2024-12-10,2025,March,108,7,2180.24,15261.68,1,0,0,UPI,None,0,1
DN701931,CityWheels,GBR,Corporate,Hatchback,2025-10-16,2025,December,47,10,1825.8,18258.0,4,0,0,Credit Card,None,0,0
DN701932,DriveNow,DEU,Online TA,Hatchback,2023-11-02,2024,April,154,2,1713.16,3426.32,1,0,0,Cash,None,1,0
DN701933,RoadKing,IND,Offline TA/TO,Van,2024-09-23,2024,October,34,7,4475.27,31326.89,1,0,0,Credit Card,None,0,0
DN701934,CityWheels,IND,Corporate,Hatchback,2026-12-06,2026,December,5,9,2011.82,18106.38,4,0,0,Corporate Billing,None,0,0
DN701935,CityWheels,IND,Corporate,Sedan,2023-11-11,2024,January,76,3,1855.04,5565.12,2,0,0,Credit Card,None,1,0
DN701936,EcoRent,ARE,Corporate,Hatchback,2026-08-18,2026,September,22,5,1601.29,8006.45,3,1,0,Corporate Billing,None,0,1
DN701937,CityWheels,JPN,Online TA,Van,2024-06-08,2024,September,103,3,5029.22,15087.66,3,0,0,UPI,None,0,0
DN701938,DriveNow,IND,Online TA,SUV,2025-10-11,2026,January,86,8,4879.89,39039.12,1,0,0,Debit Card,Gold,1,0
DN701939,PrimeCars,USA,Offline TA/TO,SUV,2024-10-12,2024,December,53,1,3355.01,3355.01,2,0,0,Credit Card,None,0,0
DN701940,PrimeCars,JPN,Offline TA/TO,Luxury,2026-09-12,2026,October,22,2,9249.3,18498.6,3,0,0,Credit Card,None,0,0
DN701941,RoadKing,USA,Corporate,Sedan,2025-08-10,2025,December,122,7,1794.55,12561.85,2,1,0,UPI,Gold,0,0
DN701942,PrimeCars,IND,Loyalty Club,Luxury,2024-10-03,2024,November,40,4,9260.54,37042.16,3,0,0,UPI,None,0,0
DN701943,CityWheels,GBR,Corporate,Premium SUV,2024-11-11,2025,January,76,8,4122.24,32977.92,2,0,0,Debit Card,None,0,0
DN701944,DriveNow,ZAF,Corporate,Premium SUV,2024-12-09,2025,February,70,3,5953.35,17860.05,2,0,0,Credit Card,Silver,0,0
DN701945,RoadKing,DEU,Online TA,SUV,2023-11-08,2024,January,70,9,3208.15,28873.35,2,0,0,Credit Card,Silver,0,0
DN701946,EcoRent,USA,Direct,Sedan,2026-07-27,2026,August,10,4,2396.25,9585.0,1,0,0,UPI,None,1,0
DN701947,PrimeCars,IND,Corporate,Van,2025-04-17,2025,July,100,9,3990.14,35911.26,1,2,0,Credit Card,None,0,0
DN701948,CityWheels,ARE,Corporate,Hatchback,2025-05-22,2025,July,44,2,1968.38,3936.76,4,1,1,UPI,None,1,0
DN701949,CityWheels,IND,Online TA,Sedan,2025-08-05,2025,October,79,2,2422.38,4844.76,3,0,1,Credit Card,Gold,0,0
DN701950,DriveNow,USA,Corporate,Premium SUV,2026-09-30,2026,November,33,3,5226.45,15679.35,2,0,0,UPI,Gold,0,0
DN701951,RoadKing,SGP,Online TA,SUV,2026-07-29,2026,October,73,3,4643.96,13931.88,5,0,0,UPI,Silver,0,1
DN701952,EcoRent,IND,Corporate,Hatchback,2026-04-12,2026,July,93,4,2238.81,8955.24,1,0,0,Corporate Billing,Gold,0,1
DN701953,RoadKing,FRA,Online TA,SUV,2025-04-27,2025,May,27,9,3733.47,33601.23,4,0,0,Debit Card,Silver,0,0
DN701954,CityWheels,ARE,Direct,Sedan,2025-09-13,2025,October,44,5,2490.67,12453.35,5,0,0,Debit Card,None,0,0
DN701955,CityWheels,MYS,Loyalty Club,Luxury,2024-12-21,2025,February,57,5,8168.19,40840.95,2,0,0,UPI,Silver,0,0
DN701956,EcoRent,ZAF,Online TA,SUV,2025-05-08,2025,July,72,5,3757.5,18787.5,2,2,0,Credit Card,Silver,1,1
DN701957,EcoRent,IND,Offline TA/TO,SUV,2025-08-11,2025,October,73,2,2302.08,4604.16,2,2,0,UPI,Gold,0,0
DN701958,EcoRent,ZAF,Online TA,Premium SUV,2024-02-29,2024,March,14,1,4184.82,4184.82,1,0,0,Credit Card,Silver,0,0
DN701959,EcoRent,USA,Direct,Hatchback,2025-01-16,2025,February,41,6,1141.16,6846.96,1,0,0,Credit Card,None,1,0
DN701960,DriveNow,FRA,Direct,Van,2024-03-21,2024,April,34,4,4284.56,17138.24,2,2,0,UPI,Gold,0,0
DN701961,EcoRent,AUS,Direct,Sedan,2025-03-17,2025,April,38,5,2380.52,11902.6,3,0,0,Debit Card,None,0,0
DN701962,PrimeCars,USA,Online TA,SUV,2025-03-30,2025,April,20,7,3092.11,21644.77,2,0,0,UPI,None,0,0
DN701963,CityWheels,IND,Offline TA/TO,Sedan,2024-04-01,2024,April,5,3,2216.46,6649.38,4,0,0,Credit Card,None,1,0
DN701964,EcoRent,IND,Corporate,SUV,2024-02-28,2024,March,12,5,3835.02,19175.1,3,0,0,UPI,None,0,0
DN701965,RoadKing,MYS,Online TA,Sedan,2024-08-13,2024,September,39,3,1965.61,5896.83,1,0,1,Credit Card,Silver,0,0
DN701966,DriveNow,DEU,Loyalty Club,Hatchback,2024-03-31,2024,April,5,4,1494.31,5977.24,2,0,0,Credit Card,Gold,0,0
DN701967,EcoRent,IND,Online TA,SUV,2024-12-13,2025,January,45,2,3627.2,7254.4,2,0,0,Debit Card,Gold,1,0
DN701968,RoadKing,DEU,Online TA,Van,2024-08-08,2024,September,25,7,4102.83,28719.81,2,2,0,Credit Card,Silver,0,1
DN701969,PrimeCars,JPN,Corporate,SUV,2025-10-27,2026,January,68,4,4250.39,17001.56,2,0,0,Debit Card,None,1,0
DN701970,PrimeCars,DEU,Loyalty Club,Hatchback,2024-02-25,2024,March,17,9,2198.72,19788.48,4,2,0,UPI,None,0,0
DN701971,CityWheels,IND,Direct,SUV,2025-01-21,2025,April,72,7,4203.14,29421.98,2,0,0,Cash,None,0,0
DN701972,RoadKing,SGP,Online TA,SUV,2025-08-06,2025,September,52,7,3462.58,24238.06,1,0,1,UPI,None,1,0
DN701973,RoadKing,FRA,Corporate,SUV,2024-11-24,2025,April,145,3,4083.22,12249.66,2,0,0,Debit Card,Platinum,0,0
DN701974,PrimeCars,IND,Direct,Van,2024-11-16,2024,December,32,6,3359.81,20158.86,3,0,0,UPI,Silver,0,0
DN701975,RoadKing,DEU,Online TA,Sedan,2023-12-10,2024,January,24,3,1996.75,5990.25,2,0,1,Credit Card,None,0,0
DN701976,CityWheels,IND,Online TA,SUV,2026-05-13,2026,May,5,3,3992.45,11977.35,2,0,0,Credit Card,Gold,0,0
DN701977,DriveNow,SGP,Direct,Luxury,2025-01-17,2025,February,19,3,7862.71,23588.13,1,1,0,UPI,None,0,0
DN701978,EcoRent,IND,Offline TA/TO,Sedan,2024-04-02,2024,June,72,6,1556.03,9336.18,2,0,0,Debit Card,Gold,0,0
DN701979,RoadKing,IND,Corporate,Hatchback,2025-05-09,2025,July,53,2,1879.39,3758.78,2,0,0,UPI,None,0,0
DN701980,CityWheels,THA,Offline TA/TO,Hatchback,2025-04-07,2025,April,10,5,1796.05,8980.25,4,0,1,Credit Card,None,0,0
DN701981,RoadKing,IND,Direct,Sedan,2024-02-27,2024,March,17,6,2619.84,15719.04,2,0,0,Credit Card,None,1,1
DN701982,CityWheels,THA,Online TA,Hatchback,2025-04-29,2025,June,54,4,1808.51,7234.04,2,0,1,Debit Card,Platinum,0,1
DN701983,DriveNow,SGP,Direct,Hatchback,2025-10-02,2025,October,15,4,2185.43,8741.72,3,0,0,UPI,Silver,0,0
DN701984,EcoRent,SGP,Online TA,Sedan,2023-11-23,2024,March,117,3,2268.56,6805.68,1,0,0,Corporate Billing,None,0,0
DN701985,PrimeCars,THA,Corporate,Hatchback,2024-10-05,2024,December,70,1,1540.64,1540.64,1,0,0,UPI,Gold,0,0
DN701986,EcoRent,SGP,Corporate,SUV,2024-12-04,2025,January,54,9,2454.75,22092.75,2,0,0,Corporate Billing,Silver,1,0
DN701987,PrimeCars,THA,Online TA,Hatchback,2025-03-03,2025,June,93,8,1603.93,12831.44,2,0,1,Credit Card,None,0,0
DN701988,RoadKing,GBR,Online TA,Hatchback,2025-06-01,2025,June,18,6,1850.91,11105.46,2,0,0,Corporate Billing,Silver,1,0
